title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,162,145829,4123,1884497,266922,60202644,2021-06-19,Caroline Koons,the emphasis on Demeter's scars in earlier chapters make so much more sense now when she was standing up to Zeus: their scars from Kronos united all six while Zeus was still acting like the petulant child he often is,2021-05-29,3822,3,10,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,162,145829,4123,1884497,266922,60202644,2021-06-19,devvychan ,So basically Hera did all the dirty work to overthrow Kronos? She's officially the most badass character imo,2021-05-29,3615,13,7,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,162,145829,4123,1884497,266922,60202644,2021-06-19,jolenejoy,Aww Hera girl 😢 one of the reasons why she felt so strongly about helping Persephone. She knows...,2021-05-29,2750,0,1,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,162,145829,4123,1884497,266922,60202644,2021-06-19,ms_girl,"Well that explains the scars and why Kronos said what he said to Hera. It also explains why Hera feels the way she does. The poor thing went along with a plan that destroyed her and her husband never understood. It also explains why Kronos can ""open"" the scars up. ",2021-05-29,2365,0,5,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,162,145829,4123,1884497,266922,60202644,2021-06-19,LuhhDavii ,"so if you remember from an earlier episode, persephone asked why hades isn’t married. this ties back into that backstory. zeus really sent hades to the underworld so that he couldn’t get close to hera. and just when you thought zeus couldn’t do any worse, i- ",2021-05-29,1932,3,8,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,162,145829,4123,1884497,266922,60202644,2021-06-19,Cannibal Angel,Raise your hand if y’all agree that Hera should divorce Zeus & over throw him to be the the overall Queen of the Gods & Olympus while Zeus lives in a raggedy box with Thetis.  ,2021-05-29,1802,10,13,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,162,145829,4123,1884497,266922,60202644,2021-06-19,memkay,Leto tried to plant a seed of doubt but wasn't prepared for healthy communication ,2021-05-29,1525,3,10,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Vanessa Wolf,"Damn, Zeus is such a garbage person, and an especially shitty brother to Hades. He doesn’t even care about other people’s well-being, he’s only concerned about his OWN selfish and petty desires being fulfilled. He knowingly makes everyone around him miserable just so he can have everything his own way.",2021-06-05,117755,178,127,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Tejeda Danielle,"I only had early young Hades for 2 minutes but if anything were to happen to him I would kill Zeus over and over then myself Edit: yall are sweet, self harm is never a joke remember if you have any negative thoughts speak to someone and know that you are not alone. This is a quote from a show called Brooklyn 99 a good show if you like witty humor :)",2021-06-05,81093,423,93,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Cloud94,"So proud our boy Hades turned the underworld from ‘uninhabitable’ to the thriving place it became, what a KING",2021-06-05,47324,27,27,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,This user has been deleted.,This comment has been deleted.,,0,0,110,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,yesitscee🧚🏾‍♀️,nobody :prometheus: P A N T S 👖 ,2021-06-05,6254,4,16,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Don’tCallMeAmy,"Oh god, so Zeus basically separated Hades from everyone and then to top it off he handed Hades the being who hurt him so badly so that Hera wouldn’t possibly follow him, because how could she follow him to the closest place to the person who hurt her so badly?",2021-06-05,5284,3,22,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Tiger Lilly,YOU WONT BE ALONE HERE’S OUR FUCKED UP FATHER!?,2021-06-05,5116,5,17,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Carolyn Daniels,Is anyone else wondering what Demeter said to Zeus???,2021-06-05,3615,2,30,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Takatiri,"I'm very impressed with Hades' maturity regarding his relationship with Hera. He acknowledges that it was mutually beneficial for both parties for petty reasons: She wanted to cheat and he was starved for intimacy. It was never a relationship that would go anywhere. A few episodes ago, when Hera propositioned Hades and he turned her down, showed a new level of maturity for him and a desire to find a real sustainable relationship. Hera on the other hand probably just wanted familiarity.",2021-06-05,3181,3,12,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Rio Mason,"""I don't want to be alone..."" 😭 My heart shattered! ",2021-06-05,2571,1,5,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Snowballer5,So can we blame Prometheus for the lack of efficient female pockets?! Can't imagine how that would go down at target  😂😂😂,2021-06-05,1983,2,16,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,peregrinari,Anyone else still dying over that pinup of Poseidon?,2021-06-05,1542,2,7,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,bow_down_to_the_worm,PLEASE LET THIs Be A NOrMaL FIELD TrIp…WITH HADES NO WAY!!!! ,2021-06-05,1338,2,24,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Sam Wallbrown,"So, Zeus beat around the bush with what being King of the Underworld means, just like he always does when he wants for something to go his way. And if he really cared for Hades, WHY ON GAIA would he let Hades reside in a dark place, ALONE, DEALING WITH HIS FORMER ABUSER?!?!?! Zeus needs to be taught a lesson in pain- physical pain to match that of his brothers and fellow Traitors, so he learns first hand what it feels like.",2021-06-05,1291,2,8,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,163,137775,4995,1884497,269524,60202644,2021-06-26,Chelsea Nicole Gard,We all started to realize Zeus wasn’t the most qualified leader 🤣 Under statement of every century he’s lived through lol,2021-06-05,1235,3,2,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,Colossia,Hades gave up his chance to ever have biological children. Thats what I'm convinced he did.,2021-06-12,158992,494,227,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,Nicki.bear,love how they said after everything calms down they’ll go on a date but they literally go on dates like all the time,2021-06-12,106301,114,19,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,anonymous,HADES AND HECATE MATCHING OUTFITS I REPEAT MATCHING OUTFITS!!,2021-06-12,90923,171,49,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,LDanish,The ✍🏾ultimate ✍🏾Birth ✍🏾Control. ✍🏾Pomegranate ✍🏾,2021-06-12,10045,32,27,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,jessypoo15,"First, loving how comfortable she is around him- with touches and playfulness. AND that he's looking at ""years"" down the road. Planning the future! (That's already foretold) 🤣",2021-06-12,6077,4,4,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,violentviolet,It has to be his fertility because he specifically said “i dont want you to find out in a way thats designed to hurt you or feel deceived” and Minthe was going to tel her that he’s infertile and he was trying to figure out how to tell her a while back so she could make her choice,2021-06-12,5338,10,14,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,ChloeBethArmstrong,HE SACRIFICED HIS FERTILITY,2021-06-12,4323,16,21,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,🥛milkii🍓,I have a bad feeling about Persephone being where Kronos is... ,2021-06-12,4053,4,15,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,bluestbryn,pomegranates in the ancient world were seen as symbols of both life/fertility and blood/death. seems like Hades unknowingly gave up his fertility in order to rule over the realm of death. it's also interesting that Hades chose to make the pomegranate the brand symbol of his Underworld corporation...,2021-06-12,3706,4,16,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,Sam Wallbrown,"Wow. So Hades had to EARN his kingdom through the acceptance of its people, which is why he’s still their ruler today: they’d toss him out of they didn’t like him. Zeus however, got everything handed to him- he never had to earn anything or the support of anyone. He just took, took, and took, assuming that you could claim anything just because you’d said so. Reminds me of the first verse of Pocahontas’s Colors of the wind. ",2021-06-12,3192,7,10,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,Carleen Gutierrez,Persephone giving honey is everything,2021-06-12,2338,2,7,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,lrsb,He sacrificed himself to be bound to the underworld for all eternity. Hence his inability to also have children as it is the realm of death. Perhaps?,2021-06-12,1809,5,9,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,Tejeda Danielle,this episode: talks about open communication between hades and persephoneme: mmmmmm hades with old times mustache,2021-06-12,1735,2,10,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,Kitschystar,"This is heartbreaking to me thinking of Hades, being the age Persephone is now and having just gotten out a war to sacrifice more of himself to be able to do as his brother asked and gain a hold over this ancient underworld that was here long before him. 😢",2021-06-12,1515,4,2,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,164,162000,4541,1884497,269331,60202644,2021-07-03,Laura Allen,I'm absolutely blown away by this episode. What an introduction to Erebus! Mentions of sacrifice and power dynamics. This is the very essence of Greek Myth. I LOVE IT! ,2021-06-12,1294,0,6,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,brit.is.an.idiot,"blood red eyes???? are we getting horndog persephone or queen shit persephone   EDIT: No, it’s not the red eyes you get when you take a photo. it doesn’t affect the whites of your eyes and its too bright for that to even happen anyways. plus, peep how the hand cradling hades’ face has sharper nails than the other hand",2021-06-19,142797,199,230,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,madelineeeeeee,HE LET HER DRIVE AGAIN,2021-06-19,89523,114,27,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Small_Lilly,Can we appreciate Hecate having long hair 😍Edit: WOOOWWW!!! This is my first ever top comment and it's on my favorite Webtoon comic 🥰,2021-06-19,79343,261,25,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Arwen_Descouteaux,Persephone really out here asking all these questions and taking notes in Times New Roman double spaced size 12 font.,2021-06-19,10825,6,23,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Sarah-Eli,DO MY EYES DECEIVE ME OR DID SHE TAKE THE POMEGRANATE???(Also Eros calling her my duchess in his phone is so cute I love that their besties),2021-06-19,9476,7,81,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Beholder8,Hades - Were not even dating.  Persephone - If we got married…..,2021-06-19,8402,3,15,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Ara Wagoner,"""Huh, if I eat this, I get to stay with Hades and I have a reason that Zues can't summon me back to Olympus and Mom can't keep me on Eath all the time.... WIN WIN WIN! *BITE*"" ",2021-06-19,6634,2,20,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,DerrekTheRed,"She's seeing the pomegranate as an option! if she not only needed a way out of TGOEM but also a way to to get away from Apollo forever, that's gonna be it! Not only being Queen of the Underworld but bound to the Underworld, where sun gods aren't allowed! Brilliant! (edit) I just noticed that she took the pomegranate! It's a backup plan now!",2021-06-19,5378,3,12,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Autumnwiiiiiiiind,Kronos’s face while figuring out that puzzle 😂,2021-06-19,4196,0,12,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Lindsaylaalaa,So glad to see Storge and his hamster have returned!!!,2021-06-19,2993,1,19,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Tyra2017,"Hades and Persephone are adorable, but seeing Eros shirtless does... things to me...",2021-06-19,2684,6,21,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Zindios13,Love the fact her eyes changed when posing with her future husband ,2021-06-19,2672,2,9,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Medusa Blade,Why have an entire rebellion when you could've distracted him with a puzzle.... ,2021-06-19,2508,1,9,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,dancing chicken,"""Hypothetically"" she says 👀",2021-06-19,2081,0,7,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,165,148000,8011,1884497,266909,60202644,2021-07-10,Carolyn Daniels,"EAT THAT FRUIT, BREAK THE CURSE, YOU CAN DO IT GURL",2021-06-19,1831,6,12,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,thetokyofairy,Please kill asspollo plEASEE I BEG YOU ,2021-06-26,139802,265,128,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,Ashleycherry93,SOMEONES NOT GONNA WHAT 👁👄👁 ?!,2021-06-26,104102,141,37,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,tribal_scorpion,Ares playing with Storge’s hamster is just too cute,2021-06-26,68836,59,46,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,This user has been deleted.,This comment has been deleted.,,0,0,85,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,Galathea13,I know this doesn't follow the mythology to a tee but my heart still hurts for Daphne..,2021-06-26,6414,5,14,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,EmberStumpf,"Based on mythology, I’m guessing it’s either Psyche—in which case she’ll go to the Underworld but will reunite happily with Eros in the end (and become immortal too!)— or Daphne, who will turn into a tree.🤷🏻‍♀️",2021-06-26,5330,2,18,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,Nyu_Neptune,It is time to sing the song of my people: AAAAAAAAAAAHHHHHHHHHHHHHH,2021-06-26,4321,4,38,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,Koyo,"Can we take a moment to appreciate Aphrodite and Ares having by far the most functional family in the series. Like, Ares the god of war, was enjoying time with his son and holding  his son's  pet hamster. And Aphrodite is a really supportive mother.",2021-06-26,4265,5,14,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,TamTamTM,"Ahhhh!!! I don’t even know where to start with this episode. 1. Yes, Ares actually cares about the hamster. 2. Eros you’re so close buddy. 3. Am I the only one who had really missed Hermès?!?! 4. Yes, I want to know about the mortal realm, but what about Kronos! Ahhhh I can’t wait another week. Excuse me while I reread again and again. ",2021-06-26,3129,4,4,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,FaeGrotto,Poor Thanatos. All of his girlfriends are going to be plants. ,2021-06-26,2915,1,12,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,stavros gallasentes ,"Ares: “I am BLOODLUST, I am MURDER, everytime a mortal commits a violent act I. AM.  THERE!” Storge: “Daddy do you want to see my hamster.” Ares: “Storge, my sweet boy that answer will always be yes ❤️.”",2021-06-26,2547,0,7,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,SGTJinxx,"I just realized, Daphne has literally been.flirting with Death. no wonder she is about to be turned into a tree..",2021-06-26,2166,5,18,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,KKSparks,"When you want it to be Apollo, but it might end up being Daphne :’(",2021-06-26,1572,1,1,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,Arwen_Descouteaux,"Maybe when Daphne is a tree, everyone else will realize what an absolute POS Apollo is. ",2021-06-26,1137,0,2,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,166,147000,6654,1884497,259452,60202644,2021-07-17,JUANNYDERP ,"ARES WITH THE HAMSTER, I REPEAT ARES WITH THE HAMSTER!!",2021-06-26,998,3,3,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,editolympus on IG,I was so surprised by Leto’s full face that I almost missed the fact that SHE HAS DEMETER?!!!,2021-07-03,139665,127,129,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,Kitschystar,Hello! I’m Persephone! I’m a felon! 😃 ♥️♥️,2021-07-03,119707,187,29,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,Caroline Koons,it's pretty telling that Hades is the only family member Hephaestus seems to be comfortable around.,2021-07-03,107370,66,56,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,This user has been deleted.,This comment has been deleted.,,0,0,14,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,Sarah Hill,Oh Hephaestus has only seen the pictures of her from that night. He’s so surprised that she could ever be happy 😢,2021-07-03,9043,8,22,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,This user has been deleted.,This comment has been deleted.,,0,0,29,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,Zephyrchild,LETO PUT DEMETER BACK WHERE SHE CAME FROM OR SO HELP ME 🎶,2021-07-03,5574,6,13,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,Greekfanatic93,Oh shit!!! How’d she find Demeter?!! Also loving how even Leto’s like “yeah she hates your guts.”,2021-07-03,5393,2,7,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,Don’tCallMeAmy,"I really thought Leto was going to turn out alright at the start of that conversation completely acknowledging that Persephone wasn’t going to choose him, but then she went the gift route, ok mam. It’s also interesting that he really doesn’t want her to know what he did to Persephone, maybe mommy dearest wouldn’t support every one of his actions after all",2021-07-03,4944,2,19,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,extra444,Kinda scary that the building Leto lives in looks so much like the buildings from Persephone’s nightmares? ,2021-07-03,4492,2,31,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,FunsizedKola,Cons: Demeter is captured. Pros: Now she knows that Leto and Apollo are her enemies. ,2021-07-03,3375,2,14,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,kailanijordan,Ok but Hephaestus is kinda cute…,2021-07-03,3137,2,23,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,Camiina,I really like how Persephone has developed her relationship with the Gorgon sister. it's really cute!,2021-07-03,2427,2,11,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,tribal_scorpion,"Ok, but can we take a second to appreciate the empathy Hephaestus shows for Persephone, knowing he’s seen the blackmail photos asspollo sent to her old phone?",2021-07-03,2313,1,5,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,167,118000,6150,1884497,256981,60202644,2021-07-24,jamiereads,"OH DON’T WORRY, LETO! WE WANT APOLLO TO GET EVERYTHING HE DESERVES TOO!!! *unhinged evil revenge-laughter*",2021-07-03,1893,2,8,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,MoCallerID,Persephone and hades really sent that poor plant through 3 life cycles RIP x3,2021-07-10,156325,114,46,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,Goddess of Shipping,Persephone and Hades doing faces with plants at Ares and Hephaestus through the window is so hilarious 😂🤣 and cute 🤩😍,2021-07-10,98150,136,12,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,editolympus on IG,WHAT DO YOU MEAN BY THAT ARES? GIRLFRIEND? 😮‍💨😮‍💨 run that by me again chiefedit: guys I’ve been shipping them since day 1! This is just the first time we’ve seen it mentioned canonically!,2021-07-10,71912,462,78,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,samandthediamondss,the eros and psyche reunion is finally upon us!!!!! ,2021-07-10,8476,7,14,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,chicken_kween,"“COULD YOU TWO GO FLIRT SOMEWHERE ELSE” no, they can’t.",2021-07-10,6008,12,10,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,Nyu_Neptune,"Welcome back to the Lore Olympus Anthem, if you would please join me in singing the song of our people that would be lovely. *ahem* AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA",2021-07-10,4407,12,77,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,Moe-B,Screw buying a woman flowers: Hades and Persephone killing/ reviving a plant for their flirtations is the only way I want a man to flirt with me now 😂,2021-07-10,3921,5,3,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,king-guin,AGAIN WITH THE CLIFFS AND THE HANGING,2021-07-10,3106,2,13,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,Juliet Tougas,NOT ARES THINKING ECHO IS HERA’S GIRLFRIEND AKDJJSSJJXD,2021-07-10,2673,18,13,2023-01-06,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,168,143000,3587,1884497,257739,60202644,2021-07-31,Brizz_,CAN HE TELL BY HER KISS?!?,2021-07-10,2453,2,18,2023-01-06,2
